cement_cum,steel_mt,brickwork_cum,sand_cum,labor_cost,total_cost
0.29951532859116725,0.018917407428531686,0.14344689948717546,0.7686816149481706,23994.139294303055,28303.016622697338
1.5417182972749397,0.10488799505133804,1.0526320278426975,2.9546046804666557,3404.3041295809608,26621.90275589892
0.31088693093790537,0.018110463647678005,0.15689436651291422,0.7479339913925181,27216.115890728986,31572.891707786308
0.3006023354227089,0.021296325033123256,0.14072952995699145,0.6274704358619071,30756.60056651186,35098.662440737564
0.0,0.0,0.0,1.0002875474491852,0.0,900.2587927042667
0.8143092853814395,0.03726534417469255,0.6052898934431108,1.545593680826787,1702.8043235616265,12904.918318626129
0.3027245594679271,0.019049500773758776,0.14435046776834484,0.7792132729179516,27671.153987696107,32020.47316951653
0.8164953226406635,0.037226866592165855,0.5759174541066698,1.5470543232608285,1408.944477452693,12489.526847842712
1.0007502850795216,0.04540650845437409,0.6602637735637202,1.866246489628807,2138.765165591717,15472.156147037938
1.9822461974951344,0.1580709220049114,1.8936942618373855,5.930183653163813,44523.27590775653,80349.38400043923
0.9858470920621565,0.04907850159806661,0.7384341872422577,1.8442328204441492,2422.0033973447285,16262.420896541145
0.276750774321462,0.020025911097071327,0.14735948268349294,0.6757762802883088,30153.77510687714,34349.03446677537
2.018446622491171,0.17103996345965863,1.802179340094031,5.720100105906478,45616.04581375003,81948.19680536655
0.0,0.0,0.0,1.0899158717621922,0.0,980.9242845859729
1.9491233299270156,0.17221815034299595,2.0547423872459243,6.1764908164166155,34004.035174205965,71584.66649019587
0.31338176417776814,0.02102610484394651,0.13902767274559752,0.7816556392955888,20213.42583066712,24737.96747544232
0.30693439212195944,0.01840496362494526,0.14488774265958423,0.6327872406232468,27057.068236342773,31255.05820528877
0.0,0.0,0.0,1.0797327629404045,0.0,971.759486646364
0.9676017168380205,0.05394880139983489,0.6558164946925568,1.9923823980193642,1858.686870219998,15701.230795151487
0.04604984590962011,0.0,0.20172025660843607,0.23523663686250545,1109.358513630391,2482.086794047519
1.024624670801996,0.05482435482638083,0.6463063549512827,2.2111148269355754,2322.9476725092454,16694.470141289672
0.29416564366453235,0.020490524021145165,0.14163510868367576,0.6490679372247707,28231.739952820288,32505.50680703421
0.0,0.0,0.0,1.0781568751574258,0.0,970.3411876416832
0.0,0.0,0.0,0.9338963537789018,0.0,840.5067184010117
0.9909726648287452,0.05139645104737564,0.0,0.0,1528.3730410190353,10576.474270893428
1.5008370326322713,0.07354157989053306,1.0543294492901352,2.5642530326256536,3081.03094952971,23535.855472513213
0.046332174456616915,0.0,0.20306907318400583,0.2611982418970558,733.5038084981779,2137.2200150449476
0.04928488254300808,0.0,0.1972811574457454,0.22601399442452524,1068.7740515714281,2431.0187090458994
1.4253825284023878,0.07621117692114776,1.0044374863876617,2.561974755893734,3091.4381329360926,23091.570392678404
0.9778755992891154,0.053347531656536766,0.7433057219105075,2.091576124455633,1511.748736969269,15851.686009624333
0.04619481242925231,0.0,0.18790206213457872,0.26788354014404964,984.1123267991826,2324.8382608953193
2.0201271654040225,0.16724232217119098,2.0131586862978637,5.663514289656483,47996.05259117597,84970.09150191268
0.7476635494745688,0.04215334406134139,0.5809027370920606,1.636130389558447,1624.563677421094,12774.026951341995
0.04626009774555449,0.0,0.19611624161557625,0.2264510941302629,1113.8739805953437,2454.6335901832235
0.28159602022623653,0.01946050177811897,0.15350099818840424,0.6164857373263645,29742.208456523484,33898.81334767766
0.050191740001532176,0.0,0.18988761191740522,0.24180204003036257,708.1215429126132,2056.29220257669
0.052922309575839876,0.0,0.18777689124771407,0.2584437311758085,1116.3586632539286,2485.0267345939887
0.04664631669965304,0.0,0.21184457822564343,0.22957918206960176,716.7584374156975,2133.235045141826
1.7843800989874887,0.16007523444255103,2.087658070128732,5.331946802257725,50470.296111140626,85682.86650416163
0.782675333952203,0.041543402559917925,0.5838275188798296,1.4115679434186916,1434.3934661328224,12544.780966100248
1.9684074935370357,0.15925021685123514,2.045191628966074,5.297597534609697,51436.37356987329,87381.33007540951
0.0,0.0,0.0,0.9177490570243182,0.0,825.9741513218863
1.3619527679857157,0.08267440991587181,1.0035815470606884,2.6181352652521,3587.0225244588,23737.410142991248
0.9815536614468127,0.05244325844610882,0.7185142030302818,2.1828067138526124,2484.5385917636836,16751.95177705239
0.052637663188248356,0.0,0.2111755773228548,0.26114928627091044,683.7671957594321,2158.598798891464
0.051720927175752454,0.0,0.21451589675357197,0.2269926465969121,724.6832830865227,2178.763299881456
1.9786395813271838,0.15724342438838332,1.9082247124944876,6.312813285189072,37750.12459738991,73908.2251647716
0.3138316805893478,0.018715901027176553,0.1556322039640533,0.6999976061438432,29956.88099568045,34323.41107419192
0.9936355021271246,0.051787988703333135,0.0,0.0,1638.1418916398864,10728.296362572391
1.4298764003074462,0.10814112042189727,1.0347492916263101,2.9157369333726737,3986.9446557791375,26701.678339356702
0.21229055124454366,0.009116938628917826,0.09998472520202788,0.5392440059715325,11228.545319752962,13969.579924405705
0.19759477520463906,0.010759170264162536,0.10597840771386527,0.44635243608477554,12002.78410795614,14721.317317261724
0.04802871781462503,0.0,0.20777026026107617,0.26552425571198895,824.1782572969763,2262.2742065930465
1.3966824873314896,0.1091867400027251,0.9662536905659739,3.28451709445927,2725.184884127802,25354.217357201975
1.393118611770548,0.09690304200181733,1.0348892967765633,3.34853383752014,2736.905714372467,24852.953308500357
1.539924364714317,0.10899462196173924,0.9302028268248858,2.9373857093925357,3262.247340834699,26191.014743250456
1.0133388560625216,0.04832281520687252,0.6559171792311566,2.1061529411834483,1610.9201726993956,15414.045899129647
1.0378056597323182,0.046770172824458854,0.0,0.0,1902.3387924800004,10884.18201871987
1.0225288708890437,0.0534223959982845,0.6806394270777641,2.2360225127578617,1909.8354395952483,16348.609632696916
0.05148695420489764,0.0,0.19039942908773266,0.24812985879338353,900.5384775890367,2263.831029524816
0.049125601150612215,0.0,0.19945576726553885,0.22722728711840398,710.4724489070381,2082.7187663368936
0.21517658633213244,0.009593757497790996,0.10689493299506235,0.5159739226523918,14486.627358672935,17287.065337209966
0.2103650168064767,0.00948977640856311,0.09923522705215776,0.4874422479045867,14593.782760026983,17300.33124591086
0.04988750021259452,0.0,0.2083763099997778,0.23445075343418167,836.6984557332503,2259.7787799922835
1.9048717015507932,0.1553184234998609,1.8310336647539898,6.000756832115328,44008.92014502091,78998.33678883727
1.4665222171852965,0.08554838142562815,1.0345174030053528,2.694004234057174,3041.5359773571004,24175.726995845747
0.291366121248362,0.018517671982928162,0.1426726360836062,0.6665936293021316,25145.060842853385,29285.772677272493
0.0,0.0,0.0,1.0941443873960244,0.0,984.7299486564219
0.052327150370645316,0.0,0.21547691099929323,0.2413180840234682,1086.7500868274465,2561.3817889839365
1.5072565677285812,0.07534255653207667,1.0443218517895345,3.10146419934875,3076.0772142025908,24130.733406421932
0.7907796954885336,0.04345909699529123,0.6152678109733943,1.5775650396808567,2104.916471926913,13684.85527187728
1.0296423137117952,0.05188177311540829,0.7025883394626066,1.8715299012420108,2412.7688347900385,16553.55011698303
0.0,0.0,0.0,0.9933721913865418,0.0,894.0349722478876
0.9606386741375528,0.04877836761106352,0.6442347836839032,2.052199938877304,1557.3604645037735,15001.395376601899
0.04895392558048263,0.0,0.19574147520003335,0.23835111471212536,815.7954120159841,2180.3946443497016
0.8599782151757431,0.042452414029029745,0.5943570969486849,1.3262688528197473,1815.2827623671424,13385.080831672665
0.28910953309318965,0.019079967761836705,0.14705610735971683,0.7249734464008635,21422.259413862943,25662.18817408356
1.7981381507249392,0.17294940601381267,1.8902264387575778,6.254201234738819,40493.21359794306,76624.23193357115
0.2924781103058015,0.01831163642409208,0.14082971270682065,0.7014369342851722,30506.752139909833,34662.22324431554
0.0,0.0,0.0,1.0166093261057503,0.0,914.9483934951752
0.9221502905880385,0.04698011348264547,0.0,0.0,1203.795972515796,9564.230514535191
1.3774124625096504,0.07719391551684707,1.0009840887401402,2.6024588925178587,2889.767098178557,22715.75113075763
0.0,0.0,0.0,1.0250984752425514,0.0,922.5886277182963
1.5783410030262246,0.09857364345211118,1.0145002199569901,3.144192674250873,4161.496402781302,27137.55135770556
1.0080401030164114,0.05311915473463438,0.0,0.0,1624.2552759540165,10886.816673968686
0.050996665451539,0.0,0.21436691955120113,0.2639512971158269,765.4150565160597,2248.1040218841736
0.2818942459113742,0.020846366726137728,0.13934709212128546,0.6798907514476507,23389.205755863713,27637.83337005458
1.5085434279266032,0.10690078015369767,1.0611710033777138,3.019966234618824,3398.909511726187,26672.192102437995
0.29236356518556866,0.0181265092666894,0.13839630104558703,0.7201145364452182,25065.423349621564,29213.165044316287
0.970995420253934,0.05213760949176963,0.7246926057584875,1.99874074122381,1716.0779066451018,15766.168775480235
1.0256559014264355,0.04529487632348102,0.7142112760902063,2.016336376067317,1947.6385548646053,15788.040836220185
1.5726793704445474,0.10932925563310439,0.9816780826817318,3.159928057199325,3057.144871318182,26621.415926627687
0.04874054800914584,0.0,0.21078035421174446,0.22287059489050395,839.5390405278482,2256.707183932454
0.18867513926655818,0.009343347188754679,0.09824196970274628,0.4468383352647738,11450.96982522194,13986.960759801492
1.499962082249856,0.0924738565468789,1.0043156523488712,2.6728120826714927,2895.60137229228,24543.514092922276
0.7490322705090338,0.041658011852099996,0.5601094645451533,1.3539646016197424,1632.4419218552705,12407.240971212914
0.048611364614553815,0.0,0.21532130801073857,0.2299805338685768,1070.0354334703134,2513.326305380402
0.2021516956254192,0.009792153086273138,0.1008525304042123,0.5542277085163448,9401.974973033342,12151.901339495933
0.9441942286846124,0.04786370201010222,0.0,0.0,1571.2644552753768,10114.791853747902
0.0,0.0,0.0,1.093820843246425,0.0,984.4387589217824
0.0,0.0,0.0,0.9291609971571484,0.0,836.2448974414335
1.9256762775323157,0.1486816917165297,1.8886301748170542,6.3521111931067225,43449.41231631637,78664.08612337397
0.8503233607199239,0.03773827774288166,0.6375492536169366,1.533672556086376,1760.2094085378337,13327.944276253085
0.9820488399686269,0.04716257779243879,0.0,0.0,1753.8556810646862,10456.504746362849
1.3750874595140963,0.08432913518270574,1.0115445318554244,2.8890177185265844,3340.588353940191,23958.675184080457
0.31545407330017367,0.018179852534802542,0.153484460484995,0.768815241131891,28672.65419449081,33062.85506427912
1.0715208206679796,0.047774346604104095,0.0,0.0,1551.6186941199674,10789.187470081142
0.0,0.0,0.0,0.9320174096319637,0.0,838.8156686687673
0.9452199947785526,0.046468768618030676,0.0,0.0,1540.750224828267,9992.273999372454
1.0112605023580596,0.054711415864764947,0.7249419453015826,2.1773900581906287,2046.3075476352515,16659.929227366814
1.0736836789032689,0.05404023087052243,0.0,0.0,1946.3566545696847,11634.433049474233
0.2878091028695536,0.02175029340926883,0.14841739692890893,0.6355259900180013,29098.152876897693,33443.47515852535
0.05273126395959546,0.0,0.21141447778914513,0.23509130681730359,1123.8693890676789,2576.83866703218
1.4930328297115916,0.0749984961948954,1.0444528882150808,2.6617712667449065,3488.6994601501156,24045.90689424483
1.794686360088031,0.15647898755838094,2.0617327179401834,5.552944440514182,48114.53386711733,83214.28520388177
0.9506758046877396,0.052084899802933064,0.6895030564888821,1.9282686487599665,2294.1773488769722,16007.042798948794
0.0,0.0,0.0,0.9786114440491751,0.0,880.7502996442576
0.0,0.0,0.0,0.9340995320246532,0.0,840.6895788221879
0.9692442413704317,0.04846092345913638,0.0,0.0,1243.817784390209,9966.92575406713
0.9317742180317349,0.04681124910829543,0.0,0.0,1569.2201746620403,9970.765811417263
0.0,0.0,0.0,1.017053836447394,0.0,915.3484528026546
0.31015883525219184,0.020201778157382954,0.15308037539554095,0.7190942042054398,21839.657684638318,26295.70222260701
0.9344098965150549,0.05396463910226826,0.6905290587408988,1.9357329057725299,1848.9180392889364,15615.237586809837
1.988944398261466,0.148099335679623,2.0114710392654,6.58984544553255,39367.30398577288,75655.93225145814
1.4273137448821518,0.07977533670801583,0.972335341144792,2.5797948085678826,2993.918323633512,23125.741852909112
0.8184431407920499,0.036698607791290486,0.6253805538086731,1.561478928716821,2062.2415118578806,13352.124859588655
0.20167403454132435,0.009599192770080684,0.09414599086508214,0.553327094477576,9964.88660777201,12667.68863557763
0.8195430959406617,0.04248954135908528,0.580287056883912,1.456568375820789,2199.6729733001744,13603.631190326098
0.0,0.0,0.0,1.0978808210451578,0.0,988.092738940642
1.9758608812720873,0.17280890168307111,2.0330407292065544,5.625747164807957,48851.870318448484,86027.5840130166
1.3465254555386277,0.07460631841081618,0.9696365884086602,2.806733098006029,3299.7326494789495,22817.48937974293
0.19226014883269485,0.010959882661503906,0.09363628256683297,0.5118347284017205,13457.3567537987,16163.993885796091
0.9636796934871759,0.053314632939444995,0.0,0.0,1438.0074674303273,10470.270087370944
1.3170891540362626,0.07781621150200023,1.0695557350262606,3.089213054453693,3419.22983289221,23703.64754185817
0.0,0.0,0.0,1.0379684921081587,0.0,934.1716428973428
0.20112175375137564,0.009038775093785643,0.0974458689583418,0.44756292750429266,13081.01951736058,15661.216464624544
0.8232964426286009,0.036052940761161396,0.5632624426325282,1.5447172693370075,1845.5322625365332,12822.29508452482
1.0792398871647972,0.046108793615219384,0.702565925466824,1.7692386503471367,1581.0540476410595,15498.35043002593
1.0177481317235466,0.045732151419199424,0.7477281225451888,2.124127428806224,2404.962158827718,16480.318720030133
0.2842570199881259,0.02089581580073751,0.15361227952178605,0.6921894372592883,26305.346446027706,30645.69291339542
1.041497313000113,0.05005335284624523,0.0,0.0,1509.228787826675,10741.198708564463
0.2974278512664008,0.020756352181715197,0.14689313496514766,0.7590704668357959,21583.406297751928,26016.386659932577
0.2974543861247416,0.0206007281959358,0.1382252290298319,0.6639834109202569,25114.570089238703,29412.218787102764
1.6179384233351897,0.10832233466039419,1.0485493260203267,3.1732539547035685,4263.45963976941,28319.08492066523
0.7819079652337018,0.038659799918130254,0.5820252357632256,1.345629251383501,1952.1433455189954,12789.00303575314
0.8498725853881729,0.03745830806351457,0.5963095277030367,1.5945783703979055,1689.0204033745263,13103.914595477278
0.9448567180589216,0.05423015706638016,0.0,0.0,1560.9375595619358,10553.760503532616
0.9969438614970436,0.054951023976189076,0.7202329224355338,2.060049975587303,2204.1639114929603,16629.01995704841
1.7913917217821083,0.1684793180225472,1.9447684092077304,5.87724027703458,45670.806799778504,81357.98762192432
0.0,0.0,0.0,1.10015249549874,0.0,990.137245948866
1.3721811477224066,0.07371519760935462,0.9522488142174577,2.9675303538042597,2895.6853730865223,22558.642500616974
1.4940902596132655,0.09291816116862457,1.0622732447384196,3.0406518589508544,3953.2820267505444,26191.866010805883
0.8238496414410762,0.036334160233037836,0.603793789504966,1.6681406906647958,1406.0766780421823,12699.039596651413
0.29424882526332224,0.02042499656950155,0.15079637438481186,0.6908838274361931,30723.70697918023,35072.20440741784
0.1881306418498405,0.009214302694685237,0.10271565921049464,0.4400973792896244,12180.830305198402,14718.85813180838
0.7640679357751592,0.037844019286799875,0.6044768030069583,1.531187009530711,2157.196831897038,13106.865750845356
1.3708948877137812,0.07530791271642674,1.003457444309433,3.026581513344889,3296.4339556008545,23347.39158957937
0.3190934143880784,0.01839157993633025,0.1394789370887244,0.6820323264520175,25060.755941022217,29344.664626405844
0.30824364658949027,0.021413228499728983,0.1445893363934142,0.6368970168747986,26731.843940537325,31149.96932071823
0.0,0.0,0.0,0.9544340245635812,0.0,858.9906221072231
0.8060777700416346,0.03796421038023233,0.5584247489174831,1.365860556106157,2224.184394028881,13057.292726498348
1.064423129916368,0.054784591193311666,0.6835986331707391,1.935960155744364,2024.4708140785046,16532.2774015886
1.0373310491010075,0.05368385415437119,0.7298026639384337,2.164371632159425,1796.9332599898207,16492.17027751778
0.0,0.0,0.0,0.947669193409536,0.0,852.9022740685824
0.926928742912769,0.049550868853255436,0.6486905914915639,2.223088495152946,2061.4470192150943,15548.003232312894
1.0600838641534494,0.052755060058098116,0.0,0.0,1228.6138638819627,10751.929320792802
1.4880633162308812,0.10560974340384288,0.9441176697082101,3.119526355012707,3551.29138923457,26184.4248999718
0.053773622685404525,0.0,0.19724825732432275,0.25153931370050303,887.4716303862522,2297.229095445882
0.19544061694100845,0.009605816395391082,0.10568505149054948,0.5198224860235195,9722.689724223352,12413.443234204915
0.9339552547113823,0.05149154784068863,0.0,0.0,1639.6478530884388,10380.810102849246
0.2850282513187641,0.01923327282120053,0.1389514158601175,0.6854709015102713,26003.71109021935,30159.90075268636
0.9982038075475892,0.049032325582650686,0.7378001853426152,2.0112576864972893,1930.6773573950884,15983.293841581706
0.21373667477588143,0.010831840697186236,0.1037047741944584,0.4591485966237092,9550.52528672527,12364.211067632055
0.9887258171825413,0.054747989209062146,0.7380460390916556,1.884561057437615,2033.2745040876562,16320.937870832286
0.20134945779133295,0.010062365320746202,0.1011162564167829,0.5120518615730076,11661.733398793856,14389.390818389653
1.4339046343799935,0.099725296570219,1.0701307371480901,2.66070108343216,4068.408699635114,26145.87424089576
0.31844561946001315,0.019885313857709225,0.15146591158386916,0.6548990694724647,27288.62951304489,31703.058154767237
1.0116442645280714,0.05021921550947636,0.6930808786036144,2.1977286511736076,2439.4538977042253,16615.662178044477
1.524731962903525,0.1068970198094068,1.0129903069798056,2.722777270713924,2923.4839991214153,25801.25710680093
0.05169088181933776,0.0,0.18995598238217007,0.22230651040589636,937.7119726372296,2276.889602728659
0.047279683521651135,0.0,0.18854756345038806,0.21493609562293353,759.9431751101345,2061.8879560666023
1.8656683122869144,0.14573375798721414,2.0434044392600987,5.331714757829277,46086.34979173096,80542.75182713076
0.9566616833477238,0.05405850070055909,0.0,0.0,1253.3145380609483,10299.048845512565
0.2883136534424554,0.021915852995294204,0.15525482419765854,0.745680772673004,19453.91821173603,23943.512419635295
0.0,0.0,0.0,0.8829244771073071,0.0,794.6320293965764
0.0,0.0,0.0,1.0246986254056676,0.0,922.2287628651009
0.9239025322649749,0.05160935142595229,0.7055740934540455,2.035943092874841,1881.8570920486395,15583.407823453223
0.7582938929794905,0.0413528177553694,0.5653444780664278,1.6022341565410327,2216.473800306813,13267.848346755723
1.5988886734810461,0.09855683899131362,0.93409714235624,3.1232980763489095,3763.311837740197,26470.583680595002
1.4612801292441264,0.0735369141225983,0.9591345480692481,2.59748805609818,3097.9761331217037,22936.44554934626
0.9271290828891439,0.04504513914917129,0.0,0.0,1364.4555682115217,9616.825264543804
0.7987891592139145,0.036764565941567906,0.628929150792402,1.6574968852154535,1531.7935436041125,12820.581910450113
0.21280607050748826,0.00941676167211787,0.10074884159302183,0.4554169111124595,11548.025734592165,14240.877446601413
1.059522650297841,0.04603142311160449,0.6627243079470965,2.0098252492621738,1667.0824687199763,15507.758773268308
0.1961221441511235,0.009529465405868173,0.10499227167177748,0.5284716114630177,13209.739645314272,15903.563689395938
0.305743011217445,0.02198492085096179,0.13815820109598956,0.6662010134691412,23593.188621665333,28035.012459982787
1.9113298852440728,0.1559165965753201,1.9146928878431082,5.393810378449508,36546.64049484632,71443.66395985967
1.9119616705286555,0.16322301341171927,2.088915482745536,5.489521434690628,45932.75387238601,82214.84296269045
0.7740781374889958,0.04061759754883535,0.6315624648798324,1.3327615771809338,1415.8618974302597,12558.039993460296
1.5630159581488108,0.10129797852337759,1.0794237995491311,3.0507947150448445,2907.123427947846,26197.692035914184
0.1904840102621718,0.010817701526317699,0.09408068978834938,0.44718709167947257,11157.982966222657,13788.715616065938
0.9622435001742866,0.05457408447447351,0.6474492025146626,2.039525347370436,2135.7162652335414,15997.335653354638
0.3195454745398255,0.020429190262207197,0.15031087738285195,0.7619663962698775,22852.194540376186,27401.906673565452
0.743964499252693,0.04194252439791453,0.6329873129676069,1.4866557953020412,1701.7942158038188,12916.008793673715
1.7514184905015981,0.16743416109009976,1.8090790460974353,6.117578090198972,49646.690224235484,84646.55918691879
0.215042843254287,0.010010057800708442,0.10549729316111159,0.5536703879363171,13295.9735106558,16152.454362971657
1.5217925318453758,0.10997855070689076,1.026497816372463,3.211904371470986,2792.552351664655,26370.863934296547
1.4909506407296589,0.0737333541223398,0.9486083162904387,2.6746299588858413,2492.5442009852304,22530.01189986637
1.7681877297101323,0.15281485216665172,1.9740409536211403,6.114781705072905,37954.73717333143,72763.29716426352
0.2129771732498565,0.010953268363703736,0.10074220494322608,0.49430358688944787,14042.891953212398,16879.208341990892
0.0,0.0,0.0,0.9372175472938759,0.0,843.4957925644883
1.4506563710304277,0.08785869161336292,1.0263763022224168,2.580994584816031,3676.2953571030434,24746.602297041107
0.8515976638939083,0.0381418125446696,0.6108110625470232,1.567799627909067,1887.724661033821,13401.108137156953
0.05363481764458176,0.0,0.20850575988443804,0.2643651464195212,771.0384487284973,2242.234497031237
0.1952973466598042,0.010402166453362352,0.09539957899830115,0.4785253714450589,11444.443694058315,14106.70169221551
0.9315252037865579,0.05223432824147142,0.0,0.0,1657.4060889299967,10437.197686659065
1.9115273591208426,0.15400093608289392,2.1056525560823522,6.608657679639517,51351.958560925945,88068.6529759393
0.9534991524119782,0.049038689762926364,0.7370708744563259,1.9637349915983986,1548.595942918451,15309.729992081202
0.052612482154094045,0.0,0.20781566437135304,0.24268853855986375,1073.019828035127,2515.9786542576103
1.0112533440607587,0.05356627335765719,0.6608714136260146,2.102936103021804,2226.575786074256,16404.672167481123
0.7401467166352103,0.043655069071216954,0.5758821965688057,1.5835451103165794,1998.8396458738177,13142.161906197205
0.0,0.0,0.0,0.9431166325105841,0.0,848.8049692595257
0.20347111900303574,0.010501207881008164,0.1060287791878739,0.44829839530559745,9661.076686321883,12395.85045462962
0.05260220092290529,0.0,0.1959974543355859,0.23018477809270924,1110.8377040346238,2489.304653904178
1.0650623687979084,0.05239627441838828,0.7170384241501571,1.9998764044410624,1543.2161385127333,16095.360048861074
0.29751294952558854,0.019121277646695706,0.15977877072721172,0.6931178657912894,30283.986584998067,34601.607790142116
0.05298990281411217,0.0,0.21546626816811518,0.24703637183949992,867.8576418193921,2351.2330487090776
0.05012822104201692,0.0,0.18483273258105729,0.23958162634765395,820.2274271271159,2143.303403185855
0.9793038013850701,0.047180572514008604,0.7098774423546312,2.0662464985322275,1665.6834778145956,15408.56480068793
0.053009611510583914,0.0,0.19563441655895566,0.2158135850712959,1067.2265372413904,2433.366501629069
0.0,0.0,0.0,0.8892192628175712,0.0,800.2973365358141
0.2760696348641669,0.02112164500173506,0.1480364158955846,0.6499243996195772,22622.614294967898,26870.60826803002
1.387043422703463,0.07699027424149317,0.9683667162983445,2.6942698110600496,3066.6629015846443,22867.21397665481
1.0166108514305912,0.05324646911713951,0.0,0.0,1295.5921935199933,10614.20471458801
1.0537062043347292,0.054168074854276264,0.0,0.0,1601.5479752335739,11188.697338873922
0.04744185645621122,0.0,0.20520528318390485,0.21651944482060606,1117.3604692118106,2496.5819543870894
0.9983923000175794,0.047215631766812545,0.6923229749608565,1.8378538137825766,2419.7384733965173,15985.512166898256
0.19637700552460322,0.010765923961799578,0.10781134221108675,0.47266965827601787,10829.229184097081,13573.471124206675
1.015128788400007,0.05064239432137312,0.6466616450883821,2.220920426290202,1635.467124759003,15672.448850014061
1.0123950052307134,0.04586059581127431,0.0,0.0,1622.7548985946885,10401.169134152813
0.29064878959299867,0.021903503465405972,0.14727828882825622,0.7201870255372417,18755.31339686442,23198.047604915002
1.2972476296617157,0.07218321123203025,1.0734476827631276,2.8360838134130217,3647.033294916815,23217.71004880416
1.0750151287464338,0.04784627458210047,0.7041709535796785,2.0512751409020704,1727.4842488610238,16004.223595633859
0.04799623743648318,0.0,0.18593132773028953,0.22435461621540487,680.7276010948226,1983.3170363756471
